competition_structure_id,competition_structure_name,enqueued_time_utc,is_live,is_most_recent,qualification_status,ranking,statistic_type,team_id,team_name_short,value,fdh_inserttimestamp,fdh_updatetimestamp,fdh_deletetimestamp,fdh_fullrecordhash
288901,Group C,2024-10-21 01:07:36.000 Z,false,true,Qualified,1,MatchesDrawn,1914188,Korea DPR,0,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,5b7c1df02d3d12a3f57edbba02f29379
288901,Group C,2024-10-21 01:07:36.000 Z,false,true,Qualified,1,MatchesLost,1914188,Korea DPR,0,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,5b7c1df02d3d12a3f57edbba02f29379
288901,Group C,2024-10-21 01:07:36.000 Z,false,true,Qualified,1,MatchesPlayed,1914188,Korea DPR,2,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,7977861f27f53bd8bdb7de801b70d905
288901,Group C,2024-10-21 01:07:36.000 Z,false,true,Qualified,1,MatchesWon,1914188,Korea DPR,2,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,7977861f27f53bd8bdb7de801b70d905
288901,Group C,2024-10-21 01:07:36.000 Z,false,true,Qualified,1,Points,1914188,Korea DPR,6,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,e97f3ca34ad5f1999da4cd9414d2575a
288901,Group C,2024-10-21 01:07:36.000 Z,false,true,Qualified,1,TeamConductScore,1914188,Korea DPR,0,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,5b7c1df02d3d12a3f57edbba02f29379
288901,Group C,2024-10-21 01:07:36.000 Z,false,true,Qualified,2,GoalsAgainst,1914927,England,2,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,848c2e4801cf144c03214369fa19ba48
288901,Group C,2024-10-21 01:07:36.000 Z,false,true,Qualified,2,GoalsDifference,1914927,England,4,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,f5680acd8304443db3a8bb6d012e55b1
288901,Group C,2024-10-21 01:07:36.000 Z,false,true,Qualified,2,GoalsFor,1914927,England,6,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,9c4a0eac9c4fcb740c7ed018c2e4ec6f
288901,Group C,2024-10-21 01:07:36.000 Z,false,true,Qualified,2,MatchesDrawn,1914927,England,0,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,2239e3753c67a5324e4df1123c73c5e9
288901,Group C,2024-10-21 01:07:36.000 Z,false,true,Qualified,2,MatchesLost,1914927,England,0,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,2239e3753c67a5324e4df1123c73c5e9
288901,Group C,2024-10-21 01:07:36.000 Z,false,true,Qualified,2,MatchesPlayed,1914927,England,2,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,848c2e4801cf144c03214369fa19ba48
288901,Group C,2024-10-21 01:07:36.000 Z,false,true,Qualified,2,MatchesWon,1914927,England,2,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,848c2e4801cf144c03214369fa19ba48
288901,Group C,2024-10-21 01:07:36.000 Z,false,true,Qualified,2,Points,1914927,England,6,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,9c4a0eac9c4fcb740c7ed018c2e4ec6f
288901,Group C,2024-10-21 01:07:36.000 Z,false,true,Qualified,2,TeamConductScore,1914927,England,-7,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,96bc60e984de630a4d03b5150ed62da5
288901,Group C,2024-10-21 01:07:36.000 Z,false,true,Eliminated,3,GoalsAgainst,1916470,Mexico,8,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,5f94999a287a88ef6d9d94516a71c945
288901,Group C,2024-10-21 01:07:36.000 Z,false,true,Eliminated,3,GoalsDifference,1916470,Mexico,-5,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,e3a3e8eec4bc4d3a6e3217bca1e51973
288901,Group C,2024-10-21 01:07:36.000 Z,false,true,Eliminated,3,GoalsFor,1916470,Mexico,3,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,ffc78090b22e3ddb15c013d9ebb5cd2a
288901,Group C,2024-10-21 01:07:36.000 Z,false,true,Eliminated,3,MatchesDrawn,1916470,Mexico,0,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,bb21f64b02deed11b3f12dcd229cddf9
288901,Group C,2024-10-21 01:07:36.000 Z,false,true,Eliminated,3,MatchesLost,1916470,Mexico,2,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,cef16f98d68fd5203482bd8e63457fc5
288901,Group C,2024-10-21 01:07:36.000 Z,false,true,Eliminated,3,MatchesPlayed,1916470,Mexico,2,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,cef16f98d68fd5203482bd8e63457fc5
288901,Group C,2024-10-21 01:07:36.000 Z,false,true,Eliminated,3,MatchesWon,1916470,Mexico,0,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,bb21f64b02deed11b3f12dcd229cddf9
288901,Group C,2024-10-21 01:07:36.000 Z,false,true,Eliminated,3,Points,1916470,Mexico,0,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,bb21f64b02deed11b3f12dcd229cddf9
288901,Group C,2024-10-21 01:07:36.000 Z,false,true,Eliminated,3,TeamConductScore,1916470,Mexico,-2,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,3e9adaa79f7efdfa3dd6597807fc5b3a
288901,Group C,2024-10-21 01:07:36.000 Z,false,true,Eliminated,4,GoalsAgainst,1924647,Kenya,5,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,025a8128a47352bc18e3d2e6c97100d8
288901,Group C,2024-10-21 01:07:36.000 Z,false,true,Eliminated,4,GoalsDifference,1924647,Kenya,-5,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,5e106474325a440dc8721c7ea35a7d68
288901,Group C,2024-10-21 01:07:36.000 Z,false,true,Eliminated,4,GoalsFor,1924647,Kenya,0,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,59906015d4dca8fdf25b2340d7f7bf27
288901,Group C,2024-10-21 01:07:36.000 Z,false,true,Eliminated,4,MatchesDrawn,1924647,Kenya,0,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,59906015d4dca8fdf25b2340d7f7bf27
